Date,Security,Label,PX_LAST
2024-07-01,F3REAES Index,Real Estate,410.88
2024-07-01,F3UTLOS Index,Utilities,701.56
2024-07-02,F3CNSVI Index,Consumer Discretionary,5433.71
2024-07-02,F3CONGI Index,Consumer Staples,15648.12
2024-07-02,F3OILGS Index,Energy,492.74
2024-07-02,UKX Index,FTSE 100,8121.2
2024-07-02,MCX Index,FTSE 250,20194.47
2024-07-02,ASX Index,FTSE All Share,4429.66
2024-07-02,F3FINI Index,Financials,5171.83
2024-07-02,F3IGSS Index,Industrials,1516.57
2024-07-02,F3REAES Index,Real Estate,410.2
2024-07-02,F3UTLOS Index,Utilities,700.29
2024-07-03,F3CNSVI Index,Consumer Discretionary,5483.73
2024-07-03,F3CONGI Index,Consumer Staples,15733.6
2024-07-03,F3OILGS Index,Energy,490.03
2024-07-03,UKX Index,FTSE 100,8171.12
2024-07-03,MCX Index,FTSE 250,20529.42
2024-07-03,ASX Index,FTSE All Share,4463.09
2024-07-03,F3FINI Index,Financials,5213.38
2024-07-03,F3IGSS Index,Industrials,1535.96
2024-07-03,F3REAES Index,Real Estate,418.34
2024-07-03,F3UTLOS Index,Utilities,715.35
2024-07-04,F3CNSVI Index,Consumer Discretionary,5515.85
2024-07-04,F3CONGI Index,Consumer Staples,15847.17
2024-07-04,F3OILGS Index,Energy,498.07
2024-07-04,UKX Index,FTSE 100,8241.26
2024-07-04,MCX Index,FTSE 250,20610.34
2024-07-04,ASX Index,FTSE All Share,4497.97
2024-07-04,F3FINI Index,Financials,5259.93
2024-07-04,F3IGSS Index,Industrials,1543.31
2024-07-04,F3REAES Index,Real Estate,417.11
2024-07-04,F3UTLOS Index,Utilities,723.44
2024-07-05,F3CNSVI Index,Consumer Discretionary,5531.04
2024-07-05,F3CONGI Index,Consumer Staples,15852.61
2024-07-05,F3OILGS Index,Energy,491.16
2024-07-05,UKX Index,FTSE 100,8203.93
2024-07-05,MCX Index,FTSE 250,20786.65
2024-07-05,ASX Index,FTSE All Share,4486.08
2024-07-05,F3FINI Index,Financials,5227.63
2024-07-05,F3IGSS Index,Industrials,1536.19
2024-07-05,F3REAES Index,Real Estate,421.23
2024-07-05,F3UTLOS Index,Utilities,732.0
2024-07-08,F3CNSVI Index,Consumer Discretionary,5550.45
2024-07-08,F3CONGI Index,Consumer Staples,15881.14
2024-07-08,F3OILGS Index,Energy,485.52
2024-07-08,UKX Index,FTSE 100,8193.49
2024-07-08,MCX Index,FTSE 250,20798.32
2024-07-08,ASX Index,FTSE All Share,4481.83
2024-07-08,F3FINI Index,Financials,5244.49
2024-07-08,F3IGSS Index,Industrials,1538.7
2024-07-08,F3REAES Index,Real Estate,417.38
2024-07-08,F3UTLOS Index,Utilities,728.69
2024-07-09,F3CNSVI Index,Consumer Discretionary,5502.97
2024-07-09,F3CONGI Index,Consumer Staples,15853.68
2024-07-09,F3OILGS Index,Energy,479.18
2024-07-09,UKX Index,FTSE 100,8139.81
2024-07-09,MCX Index,FTSE 250,20645.02
2024-07-09,ASX Index,FTSE All Share,4452.61
2024-07-09,F3FINI Index,Financials,5201.41
2024-07-09,F3IGSS Index,Industrials,1523.59
2024-07-09,F3REAES Index,Real Estate,415.58
2024-07-09,F3UTLOS Index,Utilities,729.35
2024-07-10,F3CNSVI Index,Consumer Discretionary,5535.4
2024-07-10,F3CONGI Index,Consumer Staples,15999.42
2024-07-10,F3OILGS Index,Energy,479.39
2024-07-10,UKX Index,FTSE 100,8193.51
2024-07-10,MCX Index,FTSE 250,20927.76
2024-07-10,ASX Index,FTSE All Share,4486.21
2024-07-10,F3FINI Index,Financials,5243.28
2024-07-10,F3IGSS Index,Industrials,1538.34
2024-07-10,F3REAES Index,Real Estate,422.94
2024-07-10,F3UTLOS Index,Utilities,740.62
2024-07-11,F3CNSVI Index,Consumer Discretionary,5559.51
2024-07-11,F3CONGI Index,Consumer Staples,16075.75
2024-07-11,F3OILGS Index,Energy,476.59
2024-07-11,UKX Index,FTSE 100,8223.34
2024-07-11,MCX Index,FTSE 250,21188.91
2024-07-11,ASX Index,FTSE All Share,4508.55
2024-07-11,F3FINI Index,Financials,5277.87
2024-07-11,F3IGSS Index,Industrials,1553.72
2024-07-11,F3REAES Index,Real Estate,430.95
2024-07-11,F3UTLOS Index,Utilities,755.4
2024-07-12,F3CNSVI Index,Consumer Discretionary,5603.95
2024-07-12,F3CONGI Index,Consumer Staples,16178.23
2024-07-12,F3OILGS Index,Energy,476.71
2024-07-12,UKX Index,FTSE 100,8252.91
2024-07-12,MCX Index,FTSE 250,21202.89
2024-07-12,ASX Index,FTSE All Share,4522.75
2024-07-12,F3FINI Index,Financials,5278.55
2024-07-12,F3IGSS Index,Industrials,1557.4
2024-07-12,F3REAES Index,Real Estate,431.5
2024-07-12,F3UTLOS Index,Utilities,747.23
2024-07-15,F3CNSVI Index,Consumer Discretionary,5563.83
2024-07-15,F3CONGI Index,Consumer Staples,15971.65
2024-07-15,F3OILGS Index,Energy,474.97
2024-07-15,UKX Index,FTSE 100,8182.96
2024-07-15,MCX Index,FTSE 250,21189.52
2024-07-15,ASX Index,FTSE All Share,4490.19
2024-07-15,F3FINI Index,Financials,5266.9
2024-07-15,F3IGSS Index,Industrials,1552.69
2024-07-15,F3REAES Index,Real Estate,432.6
2024-07-15,F3UTLOS Index,Utilities,731.19
2024-07-16,F3CNSVI Index,Consumer Discretionary,5585.54
2024-07-16,F3CONGI Index,Consumer Staples,15979.25
2024-07-16,F3OILGS Index,Energy,471.2
2024-07-16,UKX Index,FTSE 100,8164.9
2024-07-16,MCX Index,FTSE 250,21213.79
2024-07-16,ASX Index,FTSE All Share,4482.44
2024-07-16,F3FINI Index,Financials,5262.94
2024-07-16,F3IGSS Index,Industrials,1561.86
2024-07-16,F3REAES Index,Real Estate,432.3
2024-07-16,F3UTLOS Index,Utilities,724.63
2024-07-17,F3CNSVI Index,Consumer Discretionary,5546.84
2024-07-17,F3CONGI Index,Consumer Staples,16163.95
2024-07-17,F3OILGS Index,Energy,475.0
2024-07-17,UKX Index,FTSE 100,8187.46
2024-07-17,MCX Index,FTSE 250,21093.34
2024-07-17,ASX Index,FTSE All Share,4489.24
2024-07-17,F3FINI Index,Financials,5261.9
2024-07-17,F3IGSS Index,Industrials,1542.32
2024-07-17,F3REAES Index,Real Estate,429.57
2024-07-17,F3UTLOS Index,Utilities,731.62
2024-07-18,F3CNSVI Index,Consumer Discretionary,5555.36
2024-07-18,F3CONGI Index,Consumer Staples,16356.83
2024-07-18,F3OILGS Index,Energy,481.23
2024-07-18,UKX Index,FTSE 100,8204.89
2024-07-18,MCX Index,FTSE 250,21234.16
2024-07-18,ASX Index,FTSE All Share,4501.39
2024-07-18,F3FINI Index,Financials,5271.3
2024-07-18,F3IGSS Index,Industrials,1538.92
2024-07-18,F3REAES Index,Real Estate,429.64
2024-07-18,F3UTLOS Index,Utilities,740.05
2024-07-19,F3CNSVI Index,Consumer Discretionary,5530.48
2024-07-19,F3CONGI Index,Consumer Staples,16309.45
2024-07-19,F3OILGS Index,Energy,475.81
2024-07-19,UKX Index,FTSE 100,8155.72
2024-07-19,MCX Index,FTSE 250,21067.68
2024-07-19,ASX Index,FTSE All Share,4473.44
2024-07-19,F3FINI Index,Financials,5242.39
2024-07-19,F3IGSS Index,Industrials,1531.19
2024-07-19,F3REAES Index,Real Estate,425.06
2024-07-19,F3UTLOS Index,Utilities,733.26
2024-07-22,F3CNSVI Index,Consumer Discretionary,5537.17
2024-07-22,F3CONGI Index,Consumer Staples,16377.23
2024-07-22,F3OILGS Index,Energy,475.92
2024-07-22,UKX Index,FTSE 100,8198.78
2024-07-22,MCX Index,FTSE 250,21138.68
2024-07-22,ASX Index,FTSE All Share,4495.46
2024-07-22,F3FINI Index,Financials,5276.09
2024-07-22,F3IGSS Index,Industrials,1545.74
2024-07-22,F3REAES Index,Real Estate,426.19
2024-07-22,F3UTLOS Index,Utilities,738.81
2024-07-23,F3CNSVI Index,Consumer Discretionary,5574.22
2024-07-23,F3CONGI Index,Consumer Staples,16309.03
2024-07-23,F3OILGS Index,Energy,468.25
2024-07-23,UKX Index,FTSE 100,8167.37
2024-07-23,MCX Index,FTSE 250,21091.49
2024-07-23,ASX Index,FTSE All Share,4479.49
2024-07-23,F3FINI Index,Financials,5272.11
2024-07-23,F3IGSS Index,Industrials,1550.29
2024-07-23,F3REAES Index,Real Estate,421.26
2024-07-23,F3UTLOS Index,Utilities,739.82
2024-07-24,F3CNSVI Index,Consumer Discretionary,5567.23
2024-07-24,F3CONGI Index,Consumer Staples,16260.52
2024-07-24,F3OILGS Index,Energy,471.11
2024-07-24,UKX Index,FTSE 100,8153.69
2024-07-24,MCX Index,FTSE 250,20950.84
2024-07-24,ASX Index,FTSE All Share,4468.59
2024-07-24,F3FINI Index,Financials,5231.6
2024-07-24,F3IGSS Index,Industrials,1532.8
2024-07-24,F3REAES Index,Real Estate,417.11
2024-07-24,F3UTLOS Index,Utilities,742.06
2024-07-25,F3CNSVI Index,Consumer Discretionary,5595.69
2024-07-25,F3CONGI Index,Consumer Staples,16752.0
2024-07-25,F3OILGS Index,Energy,470.99
2024-07-25,UKX Index,FTSE 100,8186.35
2024-07-25,MCX Index,FTSE 250,20884.35
2024-07-25,ASX Index,FTSE All Share,4481.63
2024-07-25,F3FINI Index,Financials,5222.49
2024-07-25,F3IGSS Index,Industrials,1521.73
2024-07-25,F3REAES Index,Real Estate,417.3
2024-07-25,F3UTLOS Index,Utilities,734.94
2024-07-26,F3CNSVI Index,Consumer Discretionary,5682.57
2024-07-26,F3CONGI Index,Consumer Staples,16958.28
2024-07-26,F3OILGS Index,Energy,473.48
2024-07-26,UKX Index,FTSE 100,8285.71
2024-07-26,MCX Index,FTSE 250,21356.3
2024-07-26,ASX Index,FTSE All Share,4542.34
2024-07-26,F3FINI Index,Financials,5295.36
2024-07-26,F3IGSS Index,Industrials,1553.27
2024-07-26,F3REAES Index,Real Estate,420.3
2024-07-26,F3UTLOS Index,Utilities,746.01
2024-07-29,F3CNSVI Index,Consumer Discretionary,5686.68
2024-07-29,F3CONGI Index,Consumer Staples,16838.53
2024-07-29,F3OILGS Index,Energy,471.77
2024-07-29,UKX Index,FTSE 100,8292.35
2024-07-29,MCX Index,FTSE 250,21252.07
2024-07-29,ASX Index,FTSE All Share,4542.18
2024-07-29,F3FINI Index,Financials,5315.03
2024-07-29,F3IGSS Index,Industrials,1548.44
2024-07-29,F3REAES Index,Real Estate,423.53
2024-07-29,F3UTLOS Index,Utilities,751.25
2024-07-30,F3CNSVI Index,Consumer Discretionary,5716.66
2024-07-30,F3CONGI Index,Consumer Staples,16732.69
2024-07-30,F3OILGS Index,Energy,470.8
2024-07-30,UKX Index,FTSE 100,8274.41
2024-07-30,MCX Index,FTSE 250,21432.51
2024-07-30,ASX Index,FTSE All Share,4539.49
2024-07-30,F3FINI Index,Financials,5347.12
2024-07-30,F3IGSS Index,Industrials,1559.15
2024-07-30,F3REAES Index,Real Estate,426.8
2024-07-30,F3UTLOS Index,Utilities,752.55
2024-07-31,F3CNSVI Index,Consumer Discretionary,5722.66
2024-07-31,F3CONGI Index,Consumer Staples,16772.08
2024-07-31,F3OILGS Index,Energy,481.74
2024-07-31,UKX Index,FTSE 100,8367.98
2024-07-31,MCX Index,FTSE 250,21600.71
2024-07-31,ASX Index,FTSE All Share,4588.31
2024-07-31,F3FINI Index,Financials,5422.91
2024-07-31,F3IGSS Index,Industrials,1580.71
2024-07-31,F3REAES Index,Real Estate,428.11
2024-07-31,F3UTLOS Index,Utilities,758.14
2024-08-01,F3CNSVI Index,Consumer Discretionary,5669.08
2024-08-01,F3CONGI Index,Consumer Staples,16781.81
2024-08-01,F3OILGS Index,Energy,478.19
2024-08-01,UKX Index,FTSE 100,8283.36
2024-08-01,MCX Index,FTSE 250,21459.23
2024-08-01,ASX Index,FTSE All Share,4544.95
2024-08-01,F3FINI Index,Financials,5269.03
2024-08-01,F3IGSS Index,Industrials,1567.0
2024-08-01,F3REAES Index,Real Estate,430.34
2024-08-01,F3UTLOS Index,Utilities,755.04
2024-08-02,F3CNSVI Index,Consumer Discretionary,5554.15
2024-08-02,F3CONGI Index,Consumer Staples,16793.32
2024-08-02,F3OILGS Index,Energy,469.47
2024-08-02,UKX Index,FTSE 100,8174.71
2024-08-02,MCX Index,FTSE 250,20826.35
2024-08-02,ASX Index,FTSE All Share,4474.4
2024-08-02,F3FINI Index,Financials,5091.01
2024-08-02,F3IGSS Index,Industrials,1521.38
2024-08-02,F3REAES Index,Real Estate,428.79
2024-08-02,F3UTLOS Index,Utilities,765.68
2024-08-05,F3CNSVI Index,Consumer Discretionary,5444.0
2024-08-05,F3CONGI Index,Consumer Staples,16475.23
2024-08-05,F3OILGS Index,Energy,454.24
2024-08-05,UKX Index,FTSE 100,8008.23
2024-08-05,MCX Index,FTSE 250,20236.74
2024-08-05,ASX Index,FTSE All Share,4377.74
2024-08-05,F3FINI Index,Financials,4988.47
2024-08-05,F3IGSS Index,Industrials,1485.89
2024-08-05,F3REAES Index,Real Estate,416.34
2024-08-05,F3UTLOS Index,Utilities,737.66
2024-08-06,F3CNSVI Index,Consumer Discretionary,5442.42
2024-08-06,F3CONGI Index,Consumer Staples,16557.14
2024-08-06,F3OILGS Index,Energy,455.92
2024-08-06,UKX Index,FTSE 100,8026.69
2024-08-06,MCX Index,FTSE 250,20367.7
2024-08-06,ASX Index,FTSE All Share,4390.77
2024-08-06,F3FINI Index,Financials,5017.93
2024-08-06,F3IGSS Index,Industrials,1502.41
2024-08-06,F3REAES Index,Real Estate,413.76
2024-08-06,F3UTLOS Index,Utilities,739.41
2024-08-07,F3CNSVI Index,Consumer Discretionary,5487.3
2024-08-07,F3CONGI Index,Consumer Staples,16823.11
2024-08-07,F3OILGS Index,Energy,465.35
2024-08-07,UKX Index,FTSE 100,8166.88
2024-08-07,MCX Index,FTSE 250,20576.03
2024-08-07,ASX Index,FTSE All Share,4462.58
2024-08-07,F3FINI Index,Financials,5114.06
2024-08-07,F3IGSS Index,Industrials,1531.19
2024-08-07,F3REAES Index,Real Estate,418.61
2024-08-07,F3UTLOS Index,Utilities,748.13
2024-08-08,F3CNSVI Index,Consumer Discretionary,5466.35
2024-08-08,F3CONGI Index,Consumer Staples,16745.2
2024-08-08,F3OILGS Index,Energy,464.07
2024-08-08,UKX Index,FTSE 100,8144.97
2024-08-08,MCX Index,FTSE 250,20508.58
2024-08-08,ASX Index,FTSE All Share,4450.48
2024-08-08,F3FINI Index,Financials,5109.71
2024-08-08,F3IGSS Index,Industrials,1520.04
2024-08-08,F3REAES Index,Real Estate,415.22
2024-08-08,F3UTLOS Index,Utilities,745.19
2024-08-09,F3CNSVI Index,Consumer Discretionary,5492.32
2024-08-09,F3CONGI Index,Consumer Staples,16705.66
2024-08-09,F3OILGS Index,Energy,464.9
2024-08-09,UKX Index,FTSE 100,8168.1
2024-08-09,MCX Index,FTSE 250,20625.18
2024-08-09,ASX Index,FTSE All Share,4465.04
2024-08-09,F3FINI Index,Financials,5146.42
2024-08-09,F3IGSS Index,Industrials,1522.71
2024-08-09,F3REAES Index,Real Estate,419.24
2024-08-09,F3UTLOS Index,Utilities,745.41
2024-08-12,F3CNSVI Index,Consumer Discretionary,5510.7
2024-08-12,F3CONGI Index,Consumer Staples,16732.84
2024-08-12,F3OILGS Index,Energy,469.52
2024-08-12,UKX Index,FTSE 100,8210.25
2024-08-12,MCX Index,FTSE 250,20677.19
2024-08-12,ASX Index,FTSE All Share,4486.47
2024-08-12,F3FINI Index,Financials,5168.11
2024-08-12,F3IGSS Index,Industrials,1533.18
2024-08-12,F3REAES Index,Real Estate,416.41
2024-08-12,F3UTLOS Index,Utilities,748.15
2024-08-13,F3CNSVI Index,Consumer Discretionary,5520.76
2024-08-13,F3CONGI Index,Consumer Staples,16789.06
2024-08-13,F3OILGS Index,Energy,466.52
2024-08-13,UKX Index,FTSE 100,8235.23
2024-08-13,MCX Index,FTSE 250,20744.08
2024-08-13,ASX Index,FTSE All Share,4500.11
2024-08-13,F3FINI Index,Financials,5190.98
2024-08-13,F3IGSS Index,Industrials,1541.21
2024-08-13,F3REAES Index,Real Estate,419.27
2024-08-13,F3UTLOS Index,Utilities,755.15
2024-08-14,F3CNSVI Index,Consumer Discretionary,5581.55
2024-08-14,F3CONGI Index,Consumer Staples,16885.39
2024-08-14,F3OILGS Index,Energy,469.59
2024-08-14,UKX Index,FTSE 100,8281.05
2024-08-14,MCX Index,FTSE 250,20952.29
2024-08-14,ASX Index,FTSE All Share,4527.66
2024-08-14,F3FINI Index,Financials,5233.96
2024-08-14,F3IGSS Index,Industrials,1559.11
2024-08-14,F3REAES Index,Real Estate,423.87
2024-08-14,F3UTLOS Index,Utilities,758.04
2024-08-15,F3CNSVI Index,Consumer Discretionary,5625.7
2024-08-15,F3CONGI Index,Consumer Staples,16992.87
2024-08-15,F3OILGS Index,Energy,471.39
2024-08-15,UKX Index,FTSE 100,8347.35
2024-08-15,MCX Index,FTSE 250,21094.16
2024-08-15,ASX Index,FTSE All Share,4562.82
2024-08-15,F3FINI Index,Financials,5297.93
2024-08-15,F3IGSS Index,Industrials,1572.33
2024-08-15,F3REAES Index,Real Estate,424.95
2024-08-15,F3UTLOS Index,Utilities,755.15
2024-08-16,F3CNSVI Index,Consumer Discretionary,5605.1
2024-08-16,F3CONGI Index,Consumer Staples,16864.52
2024-08-16,F3OILGS Index,Energy,468.87
2024-08-16,UKX Index,FTSE 100,8311.41
2024-08-16,MCX Index,FTSE 250,21048.91
2024-08-16,ASX Index,FTSE All Share,4544.97
2024-08-16,F3FINI Index,Financials,5300.67
2024-08-16,F3IGSS Index,Industrials,1566.93
2024-08-16,F3REAES Index,Real Estate,420.83
2024-08-16,F3UTLOS Index,Utilities,753.05
2024-08-19,F3CNSVI Index,Consumer Discretionary,5640.08
2024-08-19,F3CONGI Index,Consumer Staples,16886.38
2024-08-19,F3OILGS Index,Energy,471.79
2024-08-19,UKX Index,FTSE 100,8356.94
2024-08-19,MCX Index,FTSE 250,21157.47
2024-08-19,ASX Index,FTSE All Share,4569.52
2024-08-19,F3FINI Index,Financials,5333.4
2024-08-19,F3IGSS Index,Industrials,1569.83
2024-08-19,F3REAES Index,Real Estate,424.64
2024-08-19,F3UTLOS Index,Utilities,757.72
2024-08-20,F3CNSVI Index,Consumer Discretionary,5607.67
2024-08-20,F3CONGI Index,Consumer Staples,16750.53
2024-08-20,F3OILGS Index,Energy,458.68
2024-08-20,UKX Index,FTSE 100,8273.32
2024-08-20,MCX Index,FTSE 250,20986.15
2024-08-20,ASX Index,FTSE All Share,4525.7
2024-08-20,F3FINI Index,Financials,5280.46
2024-08-20,F3IGSS Index,Industrials,1552.11
2024-08-20,F3REAES Index,Real Estate,420.72
2024-08-20,F3UTLOS Index,Utilities,753.33
2024-08-21,F3CNSVI Index,Consumer Discretionary,5632.99
2024-08-21,F3CONGI Index,Consumer Staples,16858.44
2024-08-21,F3OILGS Index,Energy,457.28
2024-08-21,UKX Index,FTSE 100,8283.43
2024-08-21,MCX Index,FTSE 250,21187.19
2024-08-21,ASX Index,FTSE All Share,4536.49
2024-08-21,F3FINI Index,Financials,5295.44
2024-08-21,F3IGSS Index,Industrials,1559.85
2024-08-21,F3REAES Index,Real Estate,423.37
2024-08-21,F3UTLOS Index,Utilities,748.17
2024-08-22,F3CNSVI Index,Consumer Discretionary,5649.86
2024-08-22,F3CONGI Index,Consumer Staples,16972.3
2024-08-22,F3OILGS Index,Energy,454.53
2024-08-22,UKX Index,FTSE 100,8288.0
2024-08-22,MCX Index,FTSE 250,21104.7
2024-08-22,ASX Index,FTSE All Share,4536.02
2024-08-22,F3FINI Index,Financials,5289.63
2024-08-22,F3IGSS Index,Industrials,1562.45
2024-08-22,F3REAES Index,Real Estate,424.61
2024-08-22,F3UTLOS Index,Utilities,750.43
2024-08-23,F3CNSVI Index,Consumer Discretionary,5674.6
2024-08-23,F3CONGI Index,Consumer Staples,17060.64
2024-08-23,F3OILGS Index,Energy,456.95
2024-08-23,UKX Index,FTSE 100,8327.78
2024-08-23,MCX Index,FTSE 250,21189.48
2024-08-23,ASX Index,FTSE All Share,4557.24
2024-08-23,F3FINI Index,Financials,5318.07
2024-08-23,F3IGSS Index,Industrials,1564.69
2024-08-23,F3REAES Index,Real Estate,429.1
2024-08-23,F3UTLOS Index,Utilities,755.66
2024-08-27,F3CNSVI Index,Consumer Discretionary,5637.4
2024-08-27,F3CONGI Index,Consumer Staples,17149.3
2024-08-27,F3OILGS Index,Energy,458.75
2024-08-27,UKX Index,FTSE 100,8345.46
2024-08-27,MCX Index,FTSE 250,21162.07
2024-08-27,ASX Index,FTSE All Share,4564.68
2024-08-27,F3FINI Index,Financials,5320.94
2024-08-27,F3IGSS Index,Industrials,1564.05
2024-08-27,F3REAES Index,Real Estate,426.96
2024-08-27,F3UTLOS Index,Utilities,755.0
2024-08-28,F3CNSVI Index,Consumer Discretionary,5634.54
2024-08-28,F3CONGI Index,Consumer Staples,17208.17
2024-08-28,F3OILGS Index,Energy,455.17
2024-08-28,UKX Index,FTSE 100,8343.85
2024-08-28,MCX Index,FTSE 250,21066.87
2024-08-28,ASX Index,FTSE All Share,4560.74
2024-08-28,F3FINI Index,Financials,5289.46
2024-08-28,F3IGSS Index,Industrials,1576.93
2024-08-28,F3REAES Index,Real Estate,424.25
2024-08-28,F3UTLOS Index,Utilities,760.64
2024-08-29,F3CNSVI Index,Consumer Discretionary,5683.77
2024-08-29,F3CONGI Index,Consumer Staples,17229.55
2024-08-29,F3OILGS Index,Energy,457.92
2024-08-29,UKX Index,FTSE 100,8379.64
2024-08-29,MCX Index,FTSE 250,21031.08
2024-08-29,ASX Index,FTSE All Share,4576.34
2024-08-29,F3FINI Index,Financials,5301.71
2024-08-29,F3IGSS Index,Industrials,1592.79
2024-08-29,F3REAES Index,Real Estate,416.69
2024-08-29,F3UTLOS Index,Utilities,755.39
2024-08-30,F3CNSVI Index,Consumer Discretionary,5667.74
2024-08-30,F3CONGI Index,Consumer Staples,17255.12
2024-08-30,F3OILGS Index,Energy,452.75
2024-08-30,UKX Index,FTSE 100,8376.63
2024-08-30,MCX Index,FTSE 250,21086.54
2024-08-30,ASX Index,FTSE All Share,4576.73
2024-08-30,F3FINI Index,Financials,5320.46
2024-08-30,F3IGSS Index,Industrials,1590.16
2024-08-30,F3REAES Index,Real Estate,423.05
2024-08-30,F3UTLOS Index,Utilities,760.5
2024-09-02,F3CNSVI Index,Consumer Discretionary,5674.42
2024-09-02,F3CONGI Index,Consumer Staples,17297.08
2024-09-02,F3OILGS Index,Energy,453.37
2024-09-02,UKX Index,FTSE 100,8363.84
2024-09-02,MCX Index,FTSE 250,20980.51
2024-09-02,ASX Index,FTSE All Share,4567.46
2024-09-02,F3FINI Index,Financials,5297.15
2024-09-02,F3IGSS Index,Industrials,1565.55
2024-09-02,F3REAES Index,Real Estate,433.92
2024-09-02,F3UTLOS Index,Utilities,759.94
2024-09-03,F3CNSVI Index,Consumer Discretionary,5666.02
2024-09-03,F3CONGI Index,Consumer Staples,17403.37
2024-09-03,F3OILGS Index,Energy,440.41
2024-09-03,UKX Index,FTSE 100,8298.46
2024-09-03,MCX Index,FTSE 250,20808.56
2024-09-03,ASX Index,FTSE All Share,4531.63
2024-09-03,F3FINI Index,Financials,5243.0
2024-09-03,F3IGSS Index,Industrials,1560.71
2024-09-03,F3REAES Index,Real Estate,429.26
2024-09-03,F3UTLOS Index,Utilities,761.47
2024-09-04,F3CNSVI Index,Consumer Discretionary,5638.78
2024-09-04,F3CONGI Index,Consumer Staples,17461.92
2024-09-04,F3OILGS Index,Energy,436.14
2024-09-04,UKX Index,FTSE 100,8269.6
2024-09-04,MCX Index,FTSE 250,20808.61
2024-09-04,ASX Index,FTSE All Share,4518.05
2024-09-04,F3FINI Index,Financials,5234.92
2024-09-04,F3IGSS Index,Industrials,1553.79
2024-09-04,F3REAES Index,Real Estate,430.51
2024-09-04,F3UTLOS Index,Utilities,763.59
2024-09-05,F3CNSVI Index,Consumer Discretionary,5646.46
2024-09-05,F3CONGI Index,Consumer Staples,17456.66
2024-09-05,F3OILGS Index,Energy,434.42
2024-09-05,UKX Index,FTSE 100,8241.71
2024-09-05,MCX Index,FTSE 250,20762.5
2024-09-05,ASX Index,FTSE All Share,4503.76
2024-09-05,F3FINI Index,Financials,5240.89
2024-09-05,F3IGSS Index,Industrials,1542.94
